txn_id,investor_id,scheme_code,state,city_tier,investor_age,income_bracket,txn_type,amount_inr,txn_date
TXN-002439,INV-02440,124920,Gujarat,Tier 2,35,5-12L,Lumpsum,189003,2022-07-15
TXN-002440,INV-02441,120123,Uttar Pradesh,Tier 3,37,12-25L,Lumpsum,67673,2022-07-18
TXN-002441,INV-02442,120246,West Bengal,Tier 1,59,12-25L,SIP,27812,2022-07-19
TXN-002442,INV-02443,120369,Telangana,Tier 2,24,12-25L,SIP,42476,2022-07-20
TXN-002443,INV-02444,120492,Rajasthan,Tier 3,24,25L+,SIP,20722,2022-07-21
TXN-002444,INV-02445,120615,Kerala,Tier 1,34,25L+,SIP,21096,2022-07-22
TXN-002445,INV-02446,120738,Punjab,Tier 2,59,25L+,SIP,29582,2022-07-25
TXN-002446,INV-02447,120861,Haryana,Tier 3,47,25L+,Lumpsum,228176,2022-07-26
TXN-002447,INV-02448,120984,Maharashtra,Tier 1,43,12-25L,Lumpsum,426359,2022-07-27
TXN-002448,INV-02449,121107,Karnataka,Tier 2,38,5-12L,SIP,3865,2022-07-28
TXN-002449,INV-02450,121230,Tamil Nadu,Tier 3,40,5-12L,Lumpsum,174272,2022-07-29
TXN-002450,INV-02451,121353,Delhi,Tier 1,64,25L+,SIP,15440,2022-08-01
TXN-002451,INV-02452,121476,Gujarat,Tier 2,36,5-12L,SIP,13384,2022-08-02
TXN-002452,INV-02453,121599,Uttar Pradesh,Tier 3,61,12-25L,Lumpsum,141356,2022-08-03
TXN-002453,INV-02454,121722,West Bengal,Tier 1,25,25L+,SIP,34675,2022-08-04
TXN-002454,INV-02455,121845,Telangana,Tier 2,42,5-12L,Redemption,14294,2022-08-05
TXN-002455,INV-02456,121968,Rajasthan,Tier 3,27,5-12L,Lumpsum,426771,2022-08-08
TXN-002456,INV-02457,122091,Kerala,Tier 1,41,5-12L,Lumpsum,185073,2022-08-09
TXN-002457,INV-02458,122214,Punjab,Tier 2,42,12-25L,Redemption,7705,2022-08-10
TXN-002458,INV-02459,122337,Haryana,Tier 3,46,25L+,Lumpsum,448424,2022-08-11
TXN-002459,INV-02460,122460,Maharashtra,Tier 1,51,25L+,Lumpsum,458556,2022-08-12
TXN-002460,INV-02461,122583,Karnataka,Tier 2,63,5-12L,SIP,29454,2022-08-15
TXN-002461,INV-02462,122706,Tamil Nadu,Tier 3,32,5-12L,SIP,6407,2022-08-16
TXN-002462,INV-02463,122829,Delhi,Tier 1,62,25L+,SIP,21531,2022-08-17
TXN-002463,INV-02464,122952,Gujarat,Tier 2,65,25L+,SIP,10178,2022-08-18
TXN-002464,INV-02465,123075,Uttar Pradesh,Tier 3,32,12-25L,SIP,24509,2022-08-19
TXN-002465,INV-02466,123198,West Bengal,Tier 1,62,5-12L,Lumpsum,239491,2022-08-22
TXN-002466,INV-02467,123321,Telangana,Tier 2,42,5-12L,SIP,46793,2022-08-23
TXN-002467,INV-02468,123444,Rajasthan,Tier 3,36,12-25L,SIP,4243,2022-08-24
TXN-002468,INV-02469,123567,Kerala,Tier 1,31,25L+,SIP,21149,2022-08-25
TXN-002469,INV-02470,123690,Punjab,Tier 2,42,12-25L,SIP,29974,2022-08-26
TXN-002470,INV-02471,123813,Haryana,Tier 3,56,25L+,SIP,41569,2022-08-29
TXN-002471,INV-02472,123936,Maharashtra,Tier 1,57,25L+,SIP,29179,2022-08-30
TXN-002472,INV-02473,124059,Karnataka,Tier 2,34,25L+,Lumpsum,34109,2022-08-31
TXN-002473,INV-02474,124182,Tamil Nadu,Tier 3,26,25L+,SIP,21226,2022-09-01
TXN-002474,INV-02475,124305,Delhi,Tier 1,59,25L+,Lumpsum,387407,2022-09-02
TXN-002475,INV-02476,124428,Gujarat,Tier 2,23,12-25L,SIP,44827,2022-09-05
TXN-002476,INV-02477,124551,Uttar Pradesh,Tier 3,39,25L+,Redemption,34983,2022-09-06
TXN-002477,INV-02478,124674,West Bengal,Tier 1,23,5-12L,Redemption,5512,2022-09-07
TXN-002478,INV-02479,124797,Telangana,Tier 2,22,12-25L,SIP,12930,2022-09-08
TXN-002479,INV-02480,124920,Rajasthan,Tier 3,60,5-12L,SIP,39997,2022-09-09
TXN-002480,INV-02481,120123,Kerala,Tier 1,62,5-12L,SIP,40952,2022-09-12
TXN-002481,INV-02482,120246,Punjab,Tier 2,55,25L+,SIP,9972,2022-09-13
TXN-002482,INV-02483,120369,Haryana,Tier 3,43,12-25L,SIP,11955,2022-09-14
TXN-002483,INV-02484,120492,Maharashtra,Tier 1,46,25L+,SIP,15707,2022-09-15
TXN-002484,INV-02485,120615,Karnataka,Tier 2,42,12-25L,SIP,15372,2022-09-16
TXN-002485,INV-02486,120738,Tamil Nadu,Tier 3,46,5-12L,Lumpsum,194804,2022-09-19
TXN-002486,INV-02487,120861,Delhi,Tier 1,67,12-25L,SIP,4771,2022-09-20
TXN-002487,INV-02488,120984,Gujarat,Tier 2,47,25L+,SIP,28370,2022-09-21
TXN-002488,INV-02489,121107,Uttar Pradesh,Tier 3,51,12-25L,SIP,7758,2022-09-22
TXN-002489,INV-02490,121230,West Bengal,Tier 1,52,25L+,SIP,10977,2022-09-23
TXN-002490,INV-02491,121353,Telangana,Tier 2,32,5-12L,Lumpsum,319766,2022-09-26
TXN-002491,INV-02492,121476,Rajasthan,Tier 3,41,12-25L,Lumpsum,489235,2022-09-27
TXN-002492,INV-02493,121599,Kerala,Tier 1,26,5-12L,Lumpsum,280383,2022-09-28
TXN-002493,INV-02494,121722,Punjab,Tier 2,23,5-12L,Redemption,25392,2022-09-29
TXN-002494,INV-02495,121845,Haryana,Tier 3,55,12-25L,SIP,27071,2022-09-30
TXN-002495,INV-02496,121968,Maharashtra,Tier 1,62,25L+,SIP,31882,2022-10-03
TXN-002496,INV-02497,122091,Karnataka,Tier 2,52,5-12L,SIP,47659,2022-10-04
TXN-002497,INV-02498,122214,Tamil Nadu,Tier 3,24,25L+,SIP,42038,2022-10-05
TXN-002498,INV-02499,122337,Delhi,Tier 1,43,5-12L,SIP,38274,2022-10-06
TXN-002499,INV-02500,122460,Gujarat,Tier 2,36,12-25L,SIP,8785,2022-10-07
TXN-002500,INV-02501,122583,Uttar Pradesh,Tier 3,60,5-12L,SIP,17439,2022-10-10
TXN-002501,INV-02502,122706,West Bengal,Tier 1,34,12-25L,SIP,14300,2022-10-11
TXN-002502,INV-02503,122829,Telangana,Tier 2,55,12-25L,SIP,42243,2022-10-12
TXN-002503,INV-02504,122952,Rajasthan,Tier 3,44,12-25L,SIP,4755,2022-10-13
TXN-002504,INV-02505,123075,Kerala,Tier 1,65,5-12L,SIP,29108,2022-10-14
TXN-002505,INV-02506,123198,Punjab,Tier 2,35,5-12L,Lumpsum,81320,2022-10-17
TXN-002506,INV-02507,123321,Haryana,Tier 3,62,25L+,SIP,33100,2022-10-18
TXN-002507,INV-02508,123444,Maharashtra,Tier 1,48,25L+,SIP,33704,2022-10-19
TXN-002508,INV-02509,123567,Karnataka,Tier 2,39,5-12L,SIP,49326,2022-10-20
TXN-002509,INV-02510,123690,Tamil Nadu,Tier 3,23,25L+,SIP,33835,2022-10-21
TXN-002510,INV-02511,123813,Delhi,Tier 1,61,25L+,Redemption,40736,2022-10-24
TXN-002511,INV-02512,123936,Gujarat,Tier 2,62,12-25L,SIP,33094,2022-10-25
TXN-002512,INV-02513,124059,Uttar Pradesh,Tier 3,50,5-12L,Lumpsum,351316,2022-10-26
TXN-002513,INV-02514,124182,West Bengal,Tier 1,61,25L+,SIP,29162,2022-10-27
TXN-002514,INV-02515,124305,Telangana,Tier 2,40,5-12L,Lumpsum,432313,2022-10-28
TXN-002515,INV-02516,124428,Rajasthan,Tier 3,27,12-25L,Lumpsum,69703,2022-10-31
TXN-002516,INV-02517,124551,Kerala,Tier 1,31,12-25L,SIP,45021,2022-11-01
TXN-002517,INV-02518,124674,Punjab,Tier 2,43,12-25L,SIP,43098,2022-11-02
TXN-002518,INV-02519,124797,Haryana,Tier 3,32,12-25L,SIP,49419,2022-11-03
TXN-002519,INV-02520,124920,Maharashtra,Tier 1,62,25L+,SIP,42218,2022-11-04
TXN-002520,INV-02521,120123,Karnataka,Tier 2,38,12-25L,SIP,16139,2022-11-07
TXN-002521,INV-02522,120246,Tamil Nadu,Tier 3,64,12-25L,Redemption,32293,2022-11-08
TXN-002522,INV-02523,120369,Delhi,Tier 1,40,5-12L,Redemption,6239,2022-11-09
TXN-002523,INV-02524,120492,Gujarat,Tier 2,40,12-25L,SIP,37261,2022-11-10
TXN-002524,INV-02525,120615,Uttar Pradesh,Tier 3,36,5-12L,SIP,5595,2022-11-11
TXN-002525,INV-02526,120738,West Bengal,Tier 1,64,12-25L,SIP,41571,2022-11-14
TXN-002526,INV-02527,120861,Telangana,Tier 2,53,5-12L,SIP,48320,2022-11-15
TXN-002527,INV-02528,120984,Rajasthan,Tier 3,45,5-12L,SIP,42649,2022-11-16
TXN-002528,INV-02529,121107,Kerala,Tier 1,24,5-12L,SIP,45178,2022-11-17
TXN-002529,INV-02530,121230,Punjab,Tier 2,53,5-12L,Redemption,9556,2022-11-18
TXN-002530,INV-02531,121353,Haryana,Tier 3,46,25L+,SIP,31196,2022-11-21
TXN-002531,INV-02532,121476,Maharashtra,Tier 1,46,25L+,SIP,27630,2022-11-22
TXN-002532,INV-02533,121599,Karnataka,Tier 2,29,12-25L,Lumpsum,153715,2022-11-23
TXN-002533,INV-02534,121722,Tamil Nadu,Tier 3,51,25L+,Redemption,36608,2022-11-24
TXN-002534,INV-02535,121845,Delhi,Tier 1,46,12-25L,SIP,23431,2022-11-25
TXN-002535,INV-02536,121968,Gujarat,Tier 2,23,25L+,SIP,21458,2022-11-28
TXN-002536,INV-02537,122091,Uttar Pradesh,Tier 3,53,12-25L,SIP,43470,2022-11-29
TXN-002537,INV-02538,122214,West Bengal,Tier 1,26,5-12L,SIP,4258,2022-11-30
TXN-002538,INV-02539,122337,Telangana,Tier 2,22,12-25L,Redemption,4189,2022-12-01
TXN-002539,INV-02540,122460,Rajasthan,Tier 3,50,5-12L,Lumpsum,72507,2022-12-02
TXN-002540,INV-02541,122583,Kerala,Tier 1,24,25L+,SIP,34650,2022-12-05
TXN-002541,INV-02542,122706,Punjab,Tier 2,49,12-25L,Lumpsum,126309,2022-12-06
TXN-002542,INV-02543,122829,Haryana,Tier 3,64,12-25L,Redemption,4550,2022-12-07
TXN-002543,INV-02544,122952,Maharashtra,Tier 1,55,12-25L,SIP,2062,2022-12-08
TXN-002544,INV-02545,123075,Karnataka,Tier 2,66,5-12L,SIP,15401,2022-12-09
TXN-002545,INV-02546,123198,Tamil Nadu,Tier 3,23,25L+,SIP,1066,2022-12-12
TXN-002546,INV-02547,123321,Delhi,Tier 1,62,12-25L,Lumpsum,104837,2022-12-13
TXN-002547,INV-02548,123444,Gujarat,Tier 2,35,12-25L,SIP,27381,2022-12-14
TXN-002548,INV-02549,123567,Uttar Pradesh,Tier 3,45,12-25L,SIP,43258,2022-12-15
TXN-002549,INV-02550,123690,West Bengal,Tier 1,45,12-25L,Lumpsum,428980,2022-12-16
TXN-002550,INV-02551,123813,Telangana,Tier 2,51,12-25L,SIP,12121,2022-12-19
TXN-002551,INV-02552,123936,Rajasthan,Tier 3,43,5-12L,SIP,25270,2022-12-20
TXN-002552,INV-02553,124059,Kerala,Tier 1,31,5-12L,Lumpsum,200267,2022-12-21
TXN-002553,INV-02554,124182,Punjab,Tier 2,61,5-12L,SIP,49238,2022-12-22
TXN-002554,INV-02555,124305,Haryana,Tier 3,26,5-12L,Lumpsum,139528,2022-12-23
TXN-002555,INV-02556,124428,Maharashtra,Tier 1,67,5-12L,SIP,30853,2022-12-26
TXN-002556,INV-02557,124551,Karnataka,Tier 2,40,25L+,SIP,9615,2022-12-27
TXN-002557,INV-02558,124674,Tamil Nadu,Tier 3,63,5-12L,SIP,36525,2022-12-28
TXN-002558,INV-02559,124797,Delhi,Tier 1,48,12-25L,Redemption,26416,2022-12-29
TXN-002559,INV-02560,124920,Gujarat,Tier 2,53,25L+,SIP,33467,2022-12-30
TXN-002560,INV-02561,120123,Uttar Pradesh,Tier 3,51,5-12L,Lumpsum,93604,2023-01-02
TXN-002561,INV-02562,120246,West Bengal,Tier 1,63,5-12L,SIP,25344,2023-01-03
TXN-002562,INV-02563,120369,Telangana,Tier 2,54,5-12L,Lumpsum,330472,2023-01-04
TXN-002563,INV-02564,120492,Rajasthan,Tier 3,30,25L+,SIP,14486,2023-01-05
TXN-002564,INV-02565,120615,Kerala,Tier 1,33,12-25L,Redemption,38584,2023-01-06
TXN-002565,INV-02566,120738,Punjab,Tier 2,34,25L+,Lumpsum,133027,2023-01-09
TXN-002566,INV-02567,120861,Haryana,Tier 3,51,12-25L,SIP,23945,2023-01-10
TXN-002567,INV-02568,120984,Maharashtra,Tier 1,26,5-12L,SIP,38638,2023-01-11
TXN-002568,INV-02569,121107,Karnataka,Tier 2,22,5-12L,SIP,9817,2023-01-12
TXN-002569,INV-02570,121230,Tamil Nadu,Tier 3,58,25L+,Lumpsum,497884,2023-01-13
TXN-002570,INV-02571,121353,Delhi,Tier 1,62,12-25L,SIP,36447,2023-01-16
TXN-002571,INV-02572,121476,Gujarat,Tier 2,36,5-12L,SIP,17618,2023-01-17
TXN-002572,INV-02573,121599,Uttar Pradesh,Tier 3,42,12-25L,SIP,11266,2023-01-18
TXN-002573,INV-02574,121722,West Bengal,Tier 1,65,5-12L,SIP,28481,2023-01-19
TXN-002574,INV-02575,121845,Telangana,Tier 2,26,5-12L,SIP,32664,2023-01-20
TXN-002575,INV-02576,121968,Rajasthan,Tier 3,58,12-25L,SIP,10078,2023-01-23
TXN-002576,INV-02577,122091,Kerala,Tier 1,67,5-12L,Redemption,8275,2023-01-24
TXN-002577,INV-02578,122214,Punjab,Tier 2,39,5-12L,SIP,10713,2023-01-25
TXN-002578,INV-02579,122337,Haryana,Tier 3,56,12-25L,SIP,9017,2023-01-26
TXN-002579,INV-02580,122460,Maharashtra,Tier 1,27,12-25L,SIP,25411,2023-01-27
TXN-002580,INV-02581,122583,Karnataka,Tier 2,54,25L+,SIP,13189,2023-01-30
TXN-002581,INV-02582,122706,Tamil Nadu,Tier 3,43,12-25L,SIP,27329,2023-01-31
TXN-002582,INV-02583,122829,Delhi,Tier 1,33,12-25L,SIP,42008,2023-02-01
TXN-002583,INV-02584,122952,Gujarat,Tier 2,46,12-25L,Redemption,1311,2023-02-02
TXN-002584,INV-02585,123075,Uttar Pradesh,Tier 3,55,5-12L,SIP,21681,2023-02-03
TXN-002585,INV-02586,123198,West Bengal,Tier 1,42,12-25L,Lumpsum,418677,2023-02-06
TXN-002586,INV-02587,123321,Telangana,Tier 2,41,5-12L,Redemption,32674,2023-02-07
TXN-002587,INV-02588,123444,Rajasthan,Tier 3,47,25L+,SIP,38928,2023-02-08
TXN-002588,INV-02589,123567,Kerala,Tier 1,49,25L+,Lumpsum,93645,2023-02-09
TXN-002589,INV-02590,123690,Punjab,Tier 2,61,25L+,SIP,31525,2023-02-10
TXN-002590,INV-02591,123813,Haryana,Tier 3,43,25L+,Redemption,43846,2023-02-13
TXN-002591,INV-02592,123936,Maharashtra,Tier 1,29,25L+,Lumpsum,459065,2023-02-14
TXN-002592,INV-02593,124059,Karnataka,Tier 2,33,25L+,SIP,8184,2023-02-15
TXN-002593,INV-02594,124182,Tamil Nadu,Tier 3,27,12-25L,SIP,35677,2023-02-16
TXN-002594,INV-02595,124305,Delhi,Tier 1,56,5-12L,SIP,5993,2023-02-17
TXN-002595,INV-02596,124428,Gujarat,Tier 2,48,25L+,Lumpsum,157798,2023-02-20
TXN-002596,INV-02597,124551,Uttar Pradesh,Tier 3,39,25L+,Lumpsum,464627,2023-02-21
TXN-002597,INV-02598,124674,West Bengal,Tier 1,56,25L+,Lumpsum,167023,2023-02-22
TXN-002598,INV-02599,124797,Telangana,Tier 2,25,12-25L,SIP,38630,2023-02-23
TXN-002599,INV-02600,124920,Rajasthan,Tier 3,66,25L+,SIP,42876,2023-02-24
TXN-002600,INV-02601,120123,Kerala,Tier 1,27,5-12L,SIP,48296,2023-02-27
TXN-002601,INV-02602,120246,Punjab,Tier 2,31,25L+,Lumpsum,79170,2023-02-28
TXN-002602,INV-02603,120369,Haryana,Tier 3,53,25L+,SIP,16912,2023-03-01
TXN-002603,INV-02604,120492,Maharashtra,Tier 1,60,5-12L,SIP,33847,2023-03-02
TXN-002604,INV-02605,120615,Karnataka,Tier 2,44,12-25L,SIP,39800,2023-03-03
TXN-002605,INV-02606,120738,Tamil Nadu,Tier 3,62,12-25L,Lumpsum,219950,2023-03-06
TXN-002606,INV-02607,120861,Delhi,Tier 1,51,25L+,SIP,7268,2023-03-07
TXN-002607,INV-02608,120984,Gujarat,Tier 2,28,25L+,SIP,47513,2023-03-08
TXN-002608,INV-02609,121107,Uttar Pradesh,Tier 3,64,25L+,SIP,17642,2023-03-09
TXN-002609,INV-02610,121230,West Bengal,Tier 1,43,5-12L,SIP,24410,2023-03-10
TXN-002610,INV-02611,121353,Telangana,Tier 2,51,5-12L,SIP,41898,2023-03-13
TXN-002611,INV-02612,121476,Rajasthan,Tier 3,37,12-25L,Lumpsum,364270,2023-03-14
TXN-002612,INV-02613,121599,Kerala,Tier 1,24,12-25L,SIP,27095,2023-03-15
TXN-002613,INV-02614,121722,Punjab,Tier 2,25,25L+,SIP,32912,2023-03-16
TXN-002614,INV-02615,121845,Haryana,Tier 3,59,5-12L,SIP,49240,2023-03-17
TXN-002615,INV-02616,121968,Maharashtra,Tier 1,37,5-12L,SIP,49240,2023-03-20
TXN-002616,INV-02617,122091,Karnataka,Tier 2,49,12-25L,SIP,10104,2023-03-21
TXN-002617,INV-02618,122214,Tamil Nadu,Tier 3,32,12-25L,SIP,28304,2023-03-22
TXN-002618,INV-02619,122337,Delhi,Tier 1,54,5-12L,SIP,36584,2023-03-23
TXN-002619,INV-02620,122460,Gujarat,Tier 2,25,5-12L,SIP,5558,2023-03-24
TXN-002620,INV-02621,122583,Uttar Pradesh,Tier 3,51,5-12L,SIP,3454,2023-03-27
TXN-002621,INV-02622,122706,West Bengal,Tier 1,43,5-12L,SIP,20132,2023-03-28
TXN-002622,INV-02623,122829,Telangana,Tier 2,37,12-25L,SIP,36864,2023-03-29
TXN-002623,INV-02624,122952,Rajasthan,Tier 3,43,12-25L,Lumpsum,373015,2023-03-30
TXN-002624,INV-02625,123075,Kerala,Tier 1,51,12-25L,Lumpsum,482295,2023-03-31
TXN-002625,INV-02626,123198,Punjab,Tier 2,32,25L+,SIP,9337,2023-04-03
TXN-002626,INV-02627,123321,Haryana,Tier 3,31,12-25L,SIP,30263,2023-04-04
TXN-002627,INV-02628,123444,Maharashtra,Tier 1,60,12-25L,SIP,18661,2023-04-05
TXN-002628,INV-02629,123567,Karnataka,Tier 2,30,5-12L,SIP,44149,2023-04-06
TXN-002629,INV-02630,123690,Tamil Nadu,Tier 3,59,5-12L,SIP,48982,2023-04-07
TXN-002630,INV-02631,123813,Delhi,Tier 1,45,12-25L,SIP,10967,2023-04-10
TXN-002631,INV-02632,123936,Gujarat,Tier 2,40,12-25L,Lumpsum,146931,2023-04-11
TXN-002632,INV-02633,124059,Uttar Pradesh,Tier 3,60,25L+,SIP,42841,2023-04-12
TXN-002633,INV-02634,124182,West Bengal,Tier 1,33,5-12L,SIP,7823,2023-04-13
TXN-002634,INV-02635,124305,Telangana,Tier 2,66,5-12L,SIP,31392,2023-04-14
TXN-002635,INV-02636,124428,Rajasthan,Tier 3,39,25L+,SIP,34437,2023-04-17
TXN-002636,INV-02637,124551,Kerala,Tier 1,26,5-12L,Redemption,6508,2023-04-18
TXN-002637,INV-02638,124674,Punjab,Tier 2,25,5-12L,SIP,46927,2023-04-19
TXN-002638,INV-02639,124797,Haryana,Tier 3,41,12-25L,SIP,1793,2023-04-20
TXN-002639,INV-02640,124920,Maharashtra,Tier 1,22,5-12L,Lumpsum,469665,2023-04-21
TXN-002640,INV-02641,120123,Karnataka,Tier 2,24,25L+,Lumpsum,403944,2023-04-24
TXN-002641,INV-02642,120246,Tamil Nadu,Tier 3,42,25L+,SIP,26368,2023-04-25
TXN-002642,INV-02643,120369,Delhi,Tier 1,56,12-25L,SIP,42692,2023-04-26
TXN-002643,INV-02644,120492,Gujarat,Tier 2,56,25L+,SIP,6182,2023-04-27
TXN-002644,INV-02645,120615,Uttar Pradesh,Tier 3,47,25L+,SIP,12726,2023-04-28
TXN-002645,INV-02646,120738,West Bengal,Tier 1,51,5-12L,SIP,28984,2023-05-01
TXN-002646,INV-02647,120861,Telangana,Tier 2,32,25L+,SIP,38096,2023-05-02
TXN-002647,INV-02648,120984,Rajasthan,Tier 3,40,5-12L,SIP,48692,2023-05-03
TXN-002648,INV-02649,121107,Kerala,Tier 1,23,5-12L,SIP,41956,2023-05-04
TXN-002649,INV-02650,121230,Punjab,Tier 2,53,12-25L,Lumpsum,33037,2023-05-05
TXN-002650,INV-02651,121353,Haryana,Tier 3,62,12-25L,SIP,21119,2023-05-08
TXN-002651,INV-02652,121476,Maharashtra,Tier 1,56,12-25L,Lumpsum,371579,2023-05-09
TXN-002652,INV-02653,121599,Karnataka,Tier 2,52,25L+,SIP,48381,2023-05-10
TXN-002653,INV-02654,121722,Tamil Nadu,Tier 3,34,5-12L,SIP,48959,2023-05-11
TXN-002654,INV-02655,121845,Delhi,Tier 1,41,25L+,SIP,41077,2023-05-12
TXN-002655,INV-02656,121968,Gujarat,Tier 2,64,25L+,Redemption,20621,2023-05-15
TXN-002656,INV-02657,122091,Uttar Pradesh,Tier 3,24,5-12L,Lumpsum,346106,2023-05-16
TXN-002657,INV-02658,122214,West Bengal,Tier 1,48,12-25L,Lumpsum,481181,2023-05-17
TXN-002658,INV-02659,122337,Telangana,Tier 2,64,5-12L,Lumpsum,190093,2023-05-18
TXN-002659,INV-02660,122460,Rajasthan,Tier 3,56,5-12L,Redemption,29877,2023-05-19
TXN-002660,INV-02661,122583,Kerala,Tier 1,61,5-12L,SIP,28207,2023-05-22
TXN-002661,INV-02662,122706,Punjab,Tier 2,37,5-12L,SIP,49814,2023-05-23
TXN-002662,INV-02663,122829,Haryana,Tier 3,50,25L+,Lumpsum,379813,2023-05-24
TXN-002663,INV-02664,122952,Maharashtra,Tier 1,22,5-12L,SIP,12891,2023-05-25
TXN-002664,INV-02665,123075,Karnataka,Tier 2,35,12-25L,SIP,34791,2023-05-26
TXN-002665,INV-02666,123198,Tamil Nadu,Tier 3,42,12-25L,SIP,22017,2023-05-29
TXN-002666,INV-02667,123321,Delhi,Tier 1,41,5-12L,Lumpsum,345115,2023-05-30
TXN-002667,INV-02668,123444,Gujarat,Tier 2,54,12-25L,Lumpsum,320858,2023-05-31
TXN-002668,INV-02669,123567,Uttar Pradesh,Tier 3,42,25L+,SIP,34982,2023-06-01
TXN-002669,INV-02670,123690,West Bengal,Tier 1,45,25L+,SIP,39582,2023-06-02
TXN-002670,INV-02671,123813,Telangana,Tier 2,56,5-12L,Lumpsum,326023,2023-06-05
TXN-002671,INV-02672,123936,Rajasthan,Tier 3,30,5-12L,SIP,16993,2023-06-06
TXN-002672,INV-02673,124059,Kerala,Tier 1,42,25L+,SIP,27826,2023-06-07
TXN-002673,INV-02674,124182,Punjab,Tier 2,27,5-12L,SIP,37172,2023-06-08
TXN-002674,INV-02675,124305,Haryana,Tier 3,50,25L+,SIP,30509,2023-06-09
TXN-002675,INV-02676,124428,Maharashtra,Tier 1,32,5-12L,SIP,37694,2023-06-12
TXN-002676,INV-02677,124551,Karnataka,Tier 2,62,5-12L,SIP,44673,2023-06-13
TXN-002677,INV-02678,124674,Tamil Nadu,Tier 3,45,5-12L,SIP,39629,2023-06-14
TXN-002678,INV-02679,124797,Delhi,Tier 1,28,5-12L,SIP,35909,2023-06-15
TXN-002679,INV-02680,124920,Gujarat,Tier 2,40,12-25L,Redemption,17968,2023-06-16
TXN-002680,INV-02681,120123,Uttar Pradesh,Tier 3,27,12-25L,SIP,8110,2023-06-19
TXN-002681,INV-02682,120246,West Bengal,Tier 1,22,12-25L,Lumpsum,397970,2023-06-20
TXN-002682,INV-02683,120369,Telangana,Tier 2,28,25L+,SIP,38822,2023-06-21
TXN-002683,INV-02684,120492,Rajasthan,Tier 3,51,12-25L,Lumpsum,168194,2023-06-22
TXN-002684,INV-02685,120615,Kerala,Tier 1,37,5-12L,SIP,25453,2023-06-23
TXN-002685,INV-02686,120738,Punjab,Tier 2,51,12-25L,SIP,10672,2023-06-26
TXN-002686,INV-02687,120861,Haryana,Tier 3,62,5-12L,SIP,41513,2023-06-27
TXN-002687,INV-02688,120984,Maharashtra,Tier 1,34,25L+,Lumpsum,496831,2023-06-28
TXN-002688,INV-02689,121107,Karnataka,Tier 2,23,5-12L,SIP,21623,2023-06-29
TXN-002689,INV-02690,121230,Tamil Nadu,Tier 3,28,5-12L,SIP,40889,2023-06-30
TXN-002690,INV-02691,121353,Delhi,Tier 1,25,12-25L,SIP,4632,2023-07-03
TXN-002691,INV-02692,121476,Gujarat,Tier 2,49,25L+,SIP,1409,2023-07-04
TXN-002692,INV-02693,121599,Uttar Pradesh,Tier 3,38,25L+,SIP,25662,2023-07-05
TXN-002693,INV-02694,121722,West Bengal,Tier 1,31,12-25L,SIP,16013,2023-07-06
TXN-002694,INV-02695,121845,Telangana,Tier 2,43,5-12L,Lumpsum,414102,2023-07-07
TXN-002695,INV-02696,121968,Rajasthan,Tier 3,41,5-12L,SIP,14508,2023-07-10
TXN-002696,INV-02697,122091,Kerala,Tier 1,42,5-12L,SIP,3531,2023-07-11
TXN-002697,INV-02698,122214,Punjab,Tier 2,40,25L+,SIP,45710,2023-07-12
TXN-002698,INV-02699,122337,Haryana,Tier 3,27,25L+,SIP,33469,2023-07-13
TXN-002699,INV-02700,122460,Maharashtra,Tier 1,55,12-25L,SIP,27636,2023-07-14
TXN-002700,INV-02701,122583,Karnataka,Tier 2,61,12-25L,SIP,45135,2023-07-17
TXN-002701,INV-02702,122706,Tamil Nadu,Tier 3,58,5-12L,SIP,7612,2023-07-18
TXN-002702,INV-02703,122829,Delhi,Tier 1,64,5-12L,SIP,9320,2023-07-19
TXN-002703,INV-02704,122952,Gujarat,Tier 2,63,5-12L,SIP,11602,2023-07-20
TXN-002704,INV-02705,123075,Uttar Pradesh,Tier 3,56,12-25L,Lumpsum,234439,2023-07-21
TXN-002705,INV-02706,123198,West Bengal,Tier 1,46,25L+,SIP,9389,2023-07-24
TXN-002706,INV-02707,123321,Telangana,Tier 2,41,25L+,SIP,44471,2023-07-25
TXN-002707,INV-02708,123444,Rajasthan,Tier 3,58,25L+,SIP,2469,2023-07-26
TXN-002708,INV-02709,123567,Kerala,Tier 1,51,25L+,SIP,44084,2023-07-27
TXN-002709,INV-02710,123690,Punjab,Tier 2,33,12-25L,SIP,43402,2023-07-28
TXN-002710,INV-02711,123813,Haryana,Tier 3,38,5-12L,Lumpsum,112701,2023-07-31
TXN-002711,INV-02712,123936,Maharashtra,Tier 1,28,12-25L,Redemption,40867,2023-08-01
TXN-002712,INV-02713,124059,Karnataka,Tier 2,57,25L+,SIP,8349,2023-08-02
TXN-002713,INV-02714,124182,Tamil Nadu,Tier 3,24,25L+,Lumpsum,496460,2023-08-03
TXN-002714,INV-02715,124305,Delhi,Tier 1,62,12-25L,SIP,24913,2023-08-04
TXN-002715,INV-02716,124428,Gujarat,Tier 2,56,25L+,Lumpsum,115273,2023-08-07
TXN-002716,INV-02717,124551,Uttar Pradesh,Tier 3,38,5-12L,SIP,4052,2023-08-08
TXN-002717,INV-02718,124674,West Bengal,Tier 1,43,5-12L,SIP,4173,2023-08-09
TXN-002718,INV-02719,124797,Telangana,Tier 2,44,5-12L,SIP,24616,2023-08-10
